"No.","Time","Source","Destination","Protocol","Length","Info"
"852","46.954713618","10.61.68.21","172.217.167.33","TLSv1.3","101","Application Data"
"853","46.962446912","10.61.68.21","192.168.108.122","DNS","82","Standard query 0xe81c A i.ytimg.com OPT"
"854","46.964598514","10.61.68.21","172.217.167.33","TLSv1.3","184","Application Data"
"855","46.972344319","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6086 Ack=2082 Win=63424 Len=0 TSval=450324042 TSecr=1096814137"
"856","46.972365938","172.217.167.33","10.61.68.21","TLSv1.3","164","Application Data"
"857","46.972373717","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6184 Ack=2121 Win=63360 Len=0 TSval=450324042 TSecr=1096814143"
"858","46.972377294","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6184 Ack=2156 Win=63360 Len=0 TSval=450324042 TSecr=1096814148"
"859","46.972594498","10.61.68.21","172.217.167.33","TLSv1.3","101","Application Data"
"860","46.978076930","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6184 Ack=2274 Win=63232 Len=0 TSval=450324062 TSecr=1096814157"
"861","46.983315041","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6184 Ack=2309 Win=63168 Len=0 TSval=450324072 TSecr=1096814165"
"862","46.983325658","172.217.167.33","10.61.68.21","TLSv1.3","182","Application Data"
"863","46.983580583","10.61.68.21","172.217.167.33","TLSv1.3","105","Application Data"
"864","46.984030436","10.61.68.21","172.217.167.33","TLSv1.3","101","Application Data"
"865","46.990627601","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6300 Ack=2348 Win=63168 Len=0 TSval=450324072 TSecr=1096814176"
"866","46.990657292","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6300 Ack=2383 Win=63104 Len=0 TSval=450324072 TSecr=1096814177"
"867","47.009652792","10.61.68.21","172.217.167.33","TLSv1.3","183","Application Data"
"868","47.018901771","192.168.108.122","10.61.68.21","DNS","98","Standard query response 0xe81c A i.ytimg.com A 172.217.166.214 OPT"
"869","47.019242175","10.61.68.21","172.217.166.214","TCP","74","56782  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2959263189 TSecr=0 WS=128"
"870","47.019281497","10.61.68.21","172.217.166.214","TCP","74","56784  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2959263189 TSecr=0 WS=128"
"871","47.019307265","10.61.68.21","172.217.166.214","TCP","74","56786  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2959263189 TSecr=0 WS=128"
"872","47.019332026","10.61.68.21","172.217.166.214","TCP","74","56788  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2959263189 TSecr=0 WS=128"
"873","47.021926078","10.61.68.21","172.217.166.214","TCP","74","56790  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2959263192 TSecr=0 WS=128"
"874","47.033595691","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6300 Ack=2500 Win=62976 Len=0 TSval=450324122 TSecr=1096814202"
"875","47.033645495","10.61.68.21","172.217.166.214","TCP","74","56792  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2959263203 TSecr=0 WS=128"
"876","47.038084539","172.217.166.214","10.61.68.21","TCP","74","443  >  56782 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=259623470 TSecr=2959263189"
"877","47.038105795","10.61.68.21","172.217.166.214","TCP","66","56782  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2959263208 TSecr=259623470"
"878","47.038113486","172.217.167.33","10.61.68.21","TLSv1.3","181","Application Data"
"879","47.038469593","10.61.68.21","172.217.166.214","TLSv1.3","583","Client Hello"
"880","47.038500880","10.61.68.21","172.217.167.33","TLSv1.3","105","Application Data"
"881","47.050134038","172.217.166.214","10.61.68.21","TCP","74","443  >  56784 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=318139814 TSecr=2959263189"
"882","47.050170040","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2959263220 TSecr=318139814"
"883","47.050361337","10.61.68.21","172.217.166.214","TLSv1.3","583","Client Hello"
"884","47.051558368","172.217.166.214","10.61.68.21","TCP","74","443  >  56786 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=3884347987 TSecr=2959263189"
"885","47.051569047","10.61.68.21","172.217.166.214","TCP","66","56786  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2959263221 TSecr=3884347987"
"886","47.051573226","172.217.166.214","10.61.68.21","TCP","74","443  >  56788 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=754401648 TSecr=2959263189"
"887","47.051578844","10.61.68.21","172.217.166.214","TCP","66","56788  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2959263221 TSecr=754401648"
"888","47.051581675","172.217.166.214","10.61.68.21","TCP","74","443  >  56790 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=1164613866 TSecr=2959263192"
"889","47.051586901","10.61.68.21","172.217.166.214","TCP","66","56790  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2959263221 TSecr=1164613866"
"890","47.051589611","172.217.166.214","10.61.68.21","TCP","74","443  >  56792 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1363 WS=64 SACK_PERM=1 TSval=2558420094 TSecr=2959263203"
"891","47.051595070","10.61.68.21","172.217.166.214","TCP","66","56792  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2959263221 TSecr=2558420094"
"892","47.051762528","10.61.68.21","172.217.166.214","TLSv1.3","583","Client Hello"
"893","47.051895616","10.61.68.21","172.217.166.214","TLSv1.3","583","Client Hello"
"894","47.051995830","10.61.68.21","172.217.166.214","TLSv1.3","583","Client Hello"
"895","47.052092065","10.61.68.21","172.217.166.214","TLSv1.3","583","Client Hello"
"896","47.079961021","10.61.68.21","172.217.167.33","TLSv1.3","101","Application Data"
"897","47.092621146","10.61.68.21","172.217.167.33","TLSv1.3","184","Application Data"
"898","47.102598948","172.217.166.214","10.61.68.21","TCP","66","443  >  56782 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=259623490 TSecr=2959263208"
"899","47.102619257","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6415 Ack=2539 Win=62976 Len=0 TSval=450324142 TSecr=1096814231"
"900","47.102623608","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=318139824 TSecr=2959263220"
"901","47.132756588","172.217.166.214","10.61.68.21","TCP","66","443  >  56790 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=1164613956 TSecr=2959263222"
"902","47.132775649","172.217.166.214","10.61.68.21","TCP","66","443  >  56786 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=3884348077 TSecr=2959263222"
"903","47.132780812","172.217.166.214","10.61.68.21","TCP","66","443  >  56788 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=754401738 TSecr=2959263222"
"904","47.132784388","172.217.166.214","10.61.68.21","TCP","66","443  >  56792 [ACK] Seq=1 Ack=518 Win=64960 Len=0 TSval=2558420184 TSecr=2959263222"
"905","47.143601037","172.217.166.214","10.61.68.21","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"906","47.143628820","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=518 Ack=1369 Win=62976 Len=0 TSval=2959263313 TSecr=318139914"
"907","47.143639042","172.217.166.214","10.61.68.21","TCP","1434","443  >  56784 [PSH, ACK] Seq=1369 Ack=518 Win=64960 Len=1368 TSval=318139914 TSecr=2959263220 [TCP segment of a reassembled PDU]"
"908","47.143643358","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=518 Ack=2737 Win=61696 Len=0 TSval=2959263313 TSecr=318139914"
"909","47.143646652","172.217.166.214","10.61.68.21","TLSv1.3","416","Application Data"
"910","47.143650541","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=518 Ack=3087 Win=61440 Len=0 TSval=2959263313 TSecr=318139914"
"911","47.143956621","10.61.68.21","172.217.166.214","TLSv1.3","130","Change Cipher Spec, Application Data"
"912","47.145609754","10.61.68.21","172.217.166.214","TLSv1.3","152","Application Data"
"913","47.145867163","10.61.68.21","172.217.166.214","TLSv1.3","438","Application Data"
"914","47.150903228","10.61.68.21","172.217.166.214","TLSv1.3","825","Application Data, Application Data, Application Data, Application Data, Application Data"
"915","47.151800837","172.217.166.214","10.61.68.21","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"916","47.151830434","10.61.68.21","172.217.166.214","TCP","66","56782  >  443 [ACK] Seq=518 Ack=1369 Win=62976 Len=0 TSval=2959263322 TSecr=259623580"
"917","47.151839628","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6415 Ack=2574 Win=62912 Len=0 TSval=450324232 TSecr=1096814273"
"918","47.151850407","172.217.166.214","10.61.68.21","TCP","1434","443  >  56782 [PSH, ACK] Seq=1369 Ack=518 Win=64960 Len=1368 TSval=259623580 TSecr=2959263208 [TCP segment of a reassembled PDU]"
"919","47.151854877","10.61.68.21","172.217.166.214","TCP","66","56782  >  443 [ACK] Seq=518 Ack=2737 Win=61696 Len=0 TSval=2959263322 TSecr=259623580"
"920","47.151859880","172.217.166.214","10.61.68.21","TLSv1.3","416","Application Data"
"921","47.151864214","10.61.68.21","172.217.166.214","TCP","66","56782  >  443 [ACK] Seq=518 Ack=3087 Win=61440 Len=0 TSval=2959263322 TSecr=259623580"
"922","47.151866896","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6415 Ack=2692 Win=62784 Len=0 TSval=450324232 TSecr=1096814285"
"923","47.151870413","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=3087 Ack=582 Win=64896 Len=0 TSval=318139914 TSecr=2959263314"
"924","47.152624370","10.61.68.21","172.217.166.214","TLSv1.3","130","Change Cipher Spec, Application Data"
"925","47.163212950","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=3087 Ack=668 Win=64832 Len=0 TSval=318139924 TSecr=2959263315"
"926","47.163238496","172.217.167.33","10.61.68.21","TLSv1.3","181","Application Data"
"927","47.163248055","172.217.166.214","10.61.68.21","TLSv1.3","630","Application Data, Application Data"
"928","47.163576199","10.61.68.21","172.217.167.33","TLSv1.3","105","Application Data"
"929","47.163875505","10.61.68.21","172.217.166.214","TLSv1.3","97","Application Data"
"930","47.166739083","10.61.68.21","172.217.166.214","TLSv1.3","209","Application Data"
"931","47.167244506","10.61.68.21","172.217.167.33","TLSv1.3","101","Application Data"
"932","47.167602722","10.61.68.21","172.217.166.214","TLSv1.3","208","Application Data"
"933","47.172272333","10.61.68.21","172.217.166.214","TLSv1.3","493","Application Data, Application Data, Application Data"
"934","47.174379276","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=3651 Ack=1040 Win=64448 Len=0 TSval=318139924 TSecr=2959263316"
"935","47.174400291","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=3651 Ack=1799 Win=63680 Len=0 TSval=318139924 TSecr=2959263321"
"936","47.200727159","10.61.68.21","172.217.166.214","TLSv1.3","221","Application Data"
"937","47.203634333","10.61.68.21","172.217.166.214","TLSv1.3","221","Application Data"
"938","47.207733762","10.61.68.21","172.217.166.214","TLSv1.3","221","Application Data"
"939","47.212955698","172.217.166.214","10.61.68.21","TLSv1.3","97","Application Data"
"940","47.212985249","172.217.166.214","10.61.68.21","TCP","66","443  >  56782 [ACK] Seq=3087 Ack=582 Win=64896 Len=0 TSval=259623600 TSecr=2959263322"
"941","47.213003067","172.217.166.214","10.61.68.21","TLSv1.3","1417","Application Data"
"942","47.213010325","172.217.166.214","10.61.68.21","TLSv1.3","388","Application Data"
"943","47.213026042","172.217.166.214","10.61.68.21","TLSv1.3","4170","Application Data, Application Data, Application Data"
"944","47.213037172","172.217.166.214","10.61.68.21","TLSv1.3","1434","Application Data"
"945","47.213044159","172.217.166.214","10.61.68.21","TCP","1417","443  >  56784 [ACK] Seq=10827 Ack=1799 Win=63680 Len=1351 TSval=318139934 TSecr=2959263321 [TCP segment of a reassembled PDU]"
"946","47.213086159","172.217.166.214","10.61.68.21","TLSv1.3","1451","Application Data, Application Data"
"947","47.213098879","172.217.166.214","10.61.68.21","TLSv1.3","1434","Application Data"
"948","47.213104949","172.217.166.214","10.61.68.21","TLSv1.3","630","Application Data, Application Data"
"949","47.213106454","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3007 Ack=12178 Win=64128 Len=0 TSval=2959263383 TSecr=318139934"
"950","47.213112179","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6530 Ack=2731 Win=62784 Len=0 TSval=450324262 TSecr=1096814356"
"951","47.213125939","172.217.166.214","10.61.68.21","TLSv1.3","1434","Application Data"
"952","47.213131787","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=16299 Ack=1830 Win=63680 Len=0 TSval=318139944 TSecr=2959263334"
"953","47.213139542","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=16299 Ack=1973 Win=63552 Len=0 TSval=318139944 TSecr=2959263337"
"954","47.213146468","172.217.167.33","10.61.68.21","TCP","66","443  >  45002 [ACK] Seq=6530 Ack=2766 Win=62720 Len=0 TSval=450324262 TSecr=1096814360"
"955","47.213152591","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=16299 Ack=2115 Win=63360 Len=0 TSval=318139944 TSecr=2959263337"
"956","47.213158994","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=16299 Ack=2542 Win=62976 Len=0 TSval=318139944 TSecr=2959263342"
"957","47.213164888","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=16299 Ack=2697 Win=62784 Len=0 TSval=318139974 TSecr=2959263371"
"958","47.213170087","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=16299 Ack=2852 Win=62656 Len=0 TSval=318139974 TSecr=2959263373"
"959","47.213178672","10.61.68.21","172.217.166.214","TCP","66","56784  >  443 [ACK] Seq=3007 Ack=16299 Win=64128 Len=0 TSval=2959263383 TSecr=318139934"
"960","47.213916267","172.217.166.214","10.61.68.21","TCP","66","443  >  56784 [ACK] Seq=16299 Ack=3007 Win=62528 Len=0 TSval=318139984 TSecr=2959263378"
"961","47.255919587","10.61.68.21","172.217.166.214","TCP","66","56782  >  443 [ACK] Seq=582 Ack=3651 Win=63616 Len=0 TSval=2959263426 TSecr=259623610"
"962","47.280648041","172.217.166.214","10.61.68.21","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"963","47.280690246","10.61.68.21","172.217.166.214","TCP","66","56786  >  443 [ACK] Seq=518 Ack=1369 Win=62976 Len=0 TSval=2959263450 TSecr=3884348157"
"964","47.280708650","172.217.166.214","10.61.68.21","TLSv1.3","1784","Application Data"
"965","47.280717638","10.61.68.21","172.217.166.214","TCP","66","56786  >  443 [ACK] Seq=518 Ack=3087 Win=61312 Len=0 TSval=2959263451 TSecr=3884348157"
"966","47.281193281","10.61.68.21","172.217.166.214","TLSv1.3","130","Change Cipher Spec, Application Data"
"967","47.310596859","10.61.68.21","216.58.196.202","TLSv1.3","195","Application Data"
"968","47.338981116","172.217.166.214","10.61.68.21","TLSv1.3","3152","Server Hello, Change Cipher Spec, Application Data"
"969","47.339009382","10.61.68.21","172.217.166.214","TCP","66","56788  >  443 [ACK] Seq=518 Ack=3087 Win=61184 Len=0 TSval=2959263509 TSecr=754401828"
"970","47.339319265","10.61.68.21","172.217.166.214","TLSv1.3","130","Change Cipher Spec, Application Data"
"971","47.406668470","172.217.166.214","10.61.68.21","TLSv1.3","1417","Server Hello, Change Cipher Spec"
"972","47.406703226","10.61.68.21","172.217.166.214","TCP","66","56792  >  443 [ACK] Seq=518 Ack=1352 Win=63104 Len=0 TSval=2959263577 TSecr=2558420274"
"973","47.406713020","172.217.166.214","10.61.68.21","TCP","83","443  >  56792 [PSH, ACK] Seq=1352 Ack=518 Win=64960 Len=17 TSval=2558420274 TSecr=2959263222 [TCP segment of a reassembled PDU]"
"974","47.406717219","10.61.68.21","172.217.166.214","TCP","66","56792  >  443 [ACK] Seq=518 Ack=1369 Win=63104 Len=0 TSval=2959263577 TSecr=2558420274"
"975","47.406722460","172.217.166.214","10.61.68.21","TCP","1434","443  >  56792 [PSH, ACK] Seq=1369 Ack=518 Win=64960 Len=1368 TSval=2558420274 TSecr=2959263222 [TCP segment of a reassembled PDU]"
"976","47.406726720","10.61.68.21","172.217.166.214","TCP","66","56792  >  443 [ACK] Seq=518 Ack=2737 Win=61824 Len=0 TSval=2959263577 TSecr=2558420274"
"977","47.406730256","172.217.166.214","10.61.68.21","TLSv1.3","416","Application Data"
"978","47.406733838","10.61.68.21","172.217.166.214","TCP","66","56792  >  443 [ACK] Seq=518 Ack=3087 Win=61568 Len=0 TSval=2959263577 TSecr=2558420274"
"979","47.406739112","172.217.166.214","10.61.68.21","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"980","47.406745771","10.61.68.21","172.217.166.214","TCP","66","56790  >  443 [ACK] Seq=518 Ack=1369 Win=62976 Len=0 TSval=2959263577 TSecr=1164614046"
